"IdCliente","Apellido","ScoringCrediticio","Pais","Genero","Edad","IdCuenta","BalanceCuenta","CantidadProductos","TarjetaCredito","Activo","SalarioEstimado","DejaBanco"
15616152,"Pai",754,"Francia","Femenino",47,6114,185513.67,1,1,0,27438.83,0
15613787,"Chidubem",505,"España","Masculino",35,10482,116932.59,1,1,0,91092.84,0
15746333,"Blake",562,"Francia","Femenino",57,7685,0,3,1,0,6554.97,1
15758769,"Coffey",625,"Francia","Femenino",44,9462,0,1,1,0,4791.8,0
15626044,"Lettiere",762,"Alemania","Masculino",28,7107,125155.83,2,1,1,106024.02,0
15651943,"Richards",580,"España","Femenino",65,4928,0,2,0,1,103182.46,0
15699461,"Fiorentini",515,"España","Masculino",35,1096,176273.95,1,0,1,121277.78,0
15634180,"Holden",729,"Alemania","Masculino",26,6788,97268.1,2,1,0,39356.38,0
15646276,"Metcalfe",831,"Francia","Femenino",32,2394,146033.62,1,1,0,191260.74,0
15681928,"Yancy",577,"Francia","Femenino",35,6061,108155.49,1,1,0,105407.79,0
15565806,"Toosey",532,"Francia","Masculino",38,4417,0,2,0,0,30583.95,0
15649430,"White",723,"Francia","Masculino",28,8542,0,2,1,1,123885.88,0
15706170,"Onyemere",636,"Francia","Masculino",34,5165,84055.43,1,0,0,37490.84,0
15743456,"Birnie",715,"Francia","Femenino",32,9860,0,2,1,0,60907.49,0
15699963,"Scott",571,"Francia","Masculino",38,8234,121405.04,1,1,1,154844.22,0
15582741,"Maclean",693,"Francia","Femenino",35,1762,124151.09,1,1,0,88705.14,1
15779496,"Sykes",615,"Francia","Masculino",64,9569,81564.1,2,0,1,35896.09,0
15578307,"Lucchese",512,"Francia","Femenino",33,6876,121685.31,2,1,1,83681.97,0
15783030,"Owens",685,"Francia","Femenino",40,4980,0,1,1,0,72852.74,1
15632185,"Yermolayev",663,"Francia","Femenino",42,7523,82228.67,2,1,0,71359.78,0
15586522,"Hunter",608,"España","Masculino",37,10612,130461.02,1,1,0,21967.15,0
15622117,"Fries",625,"España","Femenino",31,3641,0,2,1,0,151843.54,0
15687634,"Glover",561,"Alemania","Masculino",49,8576,94754,1,1,1,26691.31,0
15663438,"Andrejew",688,"España","Masculino",36,2083,89772.3,1,1,0,177383.68,1
15758692,"Kao",669,"Francia","Femenino",29,6097,146011.4,1,0,0,50249.16,0
15750121,"Tung",639,"Francia","Masculino",38,9314,0,1,1,0,42862.82,0
15676521,"Y?an",696,"Francia","Femenino",31,1942,0,2,0,0,191074.11,0
15659937,"Otutodilinna",703,"Francia","Femenino",40,6663,0,2,0,1,122518.5,0
15638149,"Rowley",528,"Francia","Masculino",37,2510,103772.45,1,1,0,197111.99,0
15713483,"Greeves",793,"España","Masculino",52,1144,0,1,1,0,159123.82,1
15656005,"Millar",592,"Alemania","Masculino",31,8974,124593.23,1,1,0,86079.67,0
15776518,"Pugh",579,"Francia","Femenino",38,10907,175739.36,1,1,1,193130.55,0
15662571,"Maclean",639,"Francia","Masculino",35,7885,0,2,1,0,170483.9,0
15722611,"Cameron",752,"Francia","Femenino",53,5783,114233.18,1,1,1,51587.04,0
15761477,"Golibe",501,"Alemania","Masculino",24,3023,130806.42,2,1,0,80241.14,0
15705953,"Kodilinyechukwu",721,"España","Masculino",51,1544,169312.13,1,1,0,109078.35,1
15800814,"Palerma",534,"Francia","Masculino",35,4511,81951.74,2,1,0,115668.53,0
15714920,"Balashov",585,"Alemania","Masculino",44,10519,163867.86,1,1,1,112333.22,0
15624528,"L?",664,"Alemania","Masculino",26,1330,116244.14,2,1,1,95145.14,0
15643392,"Woods",742,"Francia","Masculino",31,7058,105239.1,1,1,1,19700.24,0
15719991,"Korovina",727,"España","Femenino",52,5312,154733.97,1,1,0,80259.67,1
15793478,"Li Fonti",593,"Alemania","Femenino",39,6777,151391.68,1,1,0,27274.6,1
15722993,"Page",700,"Francia","Femenino",27,2151,137963.07,1,0,0,8996.79,0
15752622,"Kerr",729,"Francia","Femenino",32,9558,38550.06,1,0,1,179230.23,0
15705085,"Quesada",670,"España","Femenino",29,9910,0,2,1,0,27359.19,0
15757310,"Otitodilichukwu",655,"Alemania","Masculino",67,10558,148363.38,1,1,1,186995.17,0
15766417,"McKinley",678,"Francia","Femenino",60,7923,0,2,1,1,43821.56,0
15787655,"Chu",707,"Francia","Masculino",47,3059,0,2,1,0,174303.29,0
15629133,"Black",579,"Francia","Femenino",27,8621,0,2,1,0,126838.7,0
15573280,"Gallagher",646,"Alemania","Masculino",50,3762,145295.31,2,1,1,27814.74,0
15734626,"Gibson",652,"España","Femenino",36,7270,0,2,1,1,19302.78,0
15792649,"Patterson",547,"España","Femenino",31,2829,0,2,0,0,99294.22,0
15788189,"Matveyeva",665,"Francia","Femenino",41,8836,96147.55,1,1,0,137037.97,0
15702030,"Azarov",516,"Francia","Femenino",29,8636,104982.57,1,1,0,157378.5,0
15595842,"Paramor",748,"Alemania","Masculino",45,6485,119852.01,1,0,0,73853.94,1
15697214,"Korovin",686,"España","Femenino",36,3072,0,2,1,1,152979.14,0
15694821,"Hardy",765,"Alemania","Masculino",43,2145,148962.76,1,0,1,173878.87,1
15580914,"Okechukwu",478,"España","Masculino",48,8032,83287.05,2,0,1,44147.95,1
15810457,"Miller",728,"Alemania","Femenino",33,2937,150412.14,2,1,0,170764.08,0
15721426,"Milne",606,"Alemania","Masculino",65,3155,126306.64,3,0,0,7861.68,1
15631305,"Franklin",599,"España","Femenino",28,4340,126833.79,2,1,0,60843.09,1
15630328,"Bird",635,"Francia","Femenino",48,1951,130796.33,2,1,1,43250.3,0
15734312,"Kang",577,"España","Masculino",43,4175,0,2,1,1,149457.81,0
15735909,"McDonald",607,"Alemania","Femenino",39,7708,105103.33,1,1,0,104721.5,1
15751774,"Monnier",774,"Francia","Masculino",76,4827,112510.89,1,1,1,143133.18,0
15681174,"Zuev",730,"Francia","Masculino",39,2031,116537.6,1,0,0,145679.6,0
15624995,"McCane",714,"España","Femenino",31,5529,152926.6,1,1,1,50899.91,0
15753831,"Cox",642,"España","Masculino",32,1963,100433.8,1,1,1,39768.59,0
15740164,"Genovesi",715,"Francia","Femenino",33,2868,85227.84,1,1,1,68087.15,0
15597909,"Johnstone",652,"Alemania","Masculino",33,2870,128135.99,1,1,0,158437.73,0
15797900,"Chinomso",517,"Francia","Masculino",56,7670,142147.32,1,0,0,39488.04,1
15647898,"Russell",610,"España","Femenino",50,8436,130554.51,3,1,0,184758.17,1
15702095,"Clarke",585,"España","Femenino",56,7507,128472.8,1,1,0,186476.91,1
15650889,"Golubev",710,"Alemania","Femenino",30,2338,133537.1,2,1,0,155593.74,0
15640266,"Windsor",NA,"España","Masculino",41,7786,104631.67,1,1,1,95551.22,0
15567897,"Chiazagomekpere",619,"Alemania","Masculino",23,9444,132725.1,1,1,1,143913.33,0
15594815,"Aleshire",807,"Francia","Masculino",35,1196,174790.15,1,1,1,600.36,0
15588535,"Ts'ao",750,"España","Femenino",39,8752,0,2,0,0,19264.33,0
15714240,"Ponomarev",712,"España","Masculino",74,5645,0,2,0,0,151425.82,0
15783526,"Le Hunte",589,"Francia","Masculino",36,7459,100895.54,1,1,1,68075.14,0
15705676,"Wardle",690,"Francia","Femenino",35,9362,107944.33,2,0,0,48478.47,0
15592461,"Jackson",603,"Alemania","Masculino",26,1065,109166.37,1,1,1,92840.67,0
15589221,"Kennedy",657,"Alemania","Masculino",30,2424,139762.13,2,1,1,23317.88,0
15745527,"Burke",655,"Francia","Masculino",37,1991,93147,2,1,0,66214.13,0
15792180,"Chiekwugo",566,"Alemania","Masculino",22,4977,144954.75,2,1,0,102246,0
15724684,"Sung",610,"España","Masculino",46,6564,91897.8,1,1,0,54394.28,0
15638487,"She",586,"Alemania","Masculino",38,10731,136858.42,1,0,1,189143.94,0
15629793,"Banks",652,"España","Masculino",28,10822,156823.7,2,1,0,198251.52,0
15624592,"Tan",603,NA,"Masculino",31,1212,0,2,1,1,169915.02,0
15718944,"Artemiev",573,"Francia","Femenino",37,2637,0,NA,1,0,193995.37,0
15740223,"Walton",479,"Alemania","Masculino",51,9104,107714.74,3,1,0,86128.21,1
15662662,"Duigan",573,"Francia","Femenino",30,6693,0,2,1,0,66190.21,0
15767391,"Otutodilinna",565,"Alemania","Femenino",32,5068,90322.99,2,0,1,118740.37,0
15752534,"Mironov",744,"Francia","Masculino",36,10303,0,2,1,1,182867.84,0
15585901,"Johnson",717,"España","Masculino",35,2978,0,3,0,0,174770.14,1
15600478,"Watson",752,"Francia","Masculino",39,5958,0,1,1,0,188187.05,0
15731463,"Gboliwe",818,"Alemania","Masculino",43,10145,105301.5,1,1,1,78941.59,0
15697100,"Wright",772,"Alemania","Femenino",48,5022,108736.52,1,1,0,184564.67,1
15706131,"Logan",621,"España","Femenino",37,6631,83061.26,2,1,0,9170.54,0
15782219,"Fanucci",703,"España","Masculino",29,2102,0,2,1,0,50679.48,0
15656840,"Zikoranachukwudimma",547,"Francia","Femenino",29,4867,104450.86,1,1,1,37160.28,0
15645896,"Duncan",646,"Alemania","Masculino",39,10901,121681.91,2,0,1,61793.47,0
15742116,"Torres",671,"Alemania","Femenino",48,9695,116711.06,2,0,0,76373.38,0
15791972,"Bergamaschi",748,"Francia","Femenino",20,10941,0,2,0,0,10792.42,0
15570414,"Chizoba",618,"España","Masculino",41,7356,115251.64,1,0,0,136435.75,0
15805690,"Chin",694,"España","Femenino",35,7023,0,1,1,0,133570.43,1
15657228,"Anderson",545,"Alemania","Masculino",37,8510,95829.13,2,0,1,104936.88,0
15719090,"Osonduagwuike",676,"Alemania","Femenino",34,4436,89437.03,1,1,1,189540.95,0
15659031,"Mordvinova",630,"Francia","Femenino",36,8499,126598.99,2,1,1,134407.93,0
15800793,NA,477,"Alemania","Femenino",39,9206,182491.57,1,1,0,185830.72,0
15807294,"Walker",653,"España","Femenino",30,2548,88243.29,2,1,1,96658.26,0
15681316,"Tai",681,"Francia","Femenino",41,10246,120549.29,2,1,0,175722.31,0
15570086,"Lynch",684,"Alemania","Masculino",18,8723,90544,1,0,1,4777.23,0
15603096,"Lori",410,"Francia","Masculino",33,9138,125789.69,1,0,0,66333.56,1
15602554,"Vorobyova",664,"Francia","Femenino",31,4817,114519.57,2,0,1,79222.02,0
15707861,"Nucci",520,"Francia","Femenino",46,10957,85216.61,1,1,0,117369.52,1
15619340,"Obijiaku",597,"España","Masculino",38,9088,0,2,1,0,41303.29,0
15605341,"Baird",681,"Francia","Femenino",58,8502,93173.88,1,1,1,139761.25,0
15685300,"Meng",603,"Francia","Masculino",35,3621,128993.76,2,1,0,130483.56,0
15759872,"L?",625,"Francia","Masculino",22,10705,0,2,1,0,157072.91,0
15700937,"Romano",767,"España","Femenino",24,7009,0,2,1,1,67445.85,0
15729117,"Trevisano",607,"Francia","Femenino",31,6423,102523.88,1,1,1,166792.71,0
15576706,"Ajuluchukwu",651,"Alemania","Masculino",37,7695,114453.58,1,0,1,175820.91,0
15773890,"Okechukwu",733,"Francia","Masculino",22,1509,0,2,1,1,117202.19,0
15598614,"Lucchesi",790,"España","Masculino",20,8457,0,2,1,0,168152.76,0
15711181,"Clapp",589,"Francia","Femenino",50,7938,0,2,0,1,182076.97,0
15743478,"Johnson",659,"Alemania","Masculino",39,5398,52106.33,2,1,1,107964.36,0
15749851,"Brookes",702,"España","Femenino",26,1532,135219.57,1,0,1,59747.63,0
15624428,"Longo",651,"Alemania","Femenino",24,2182,40224.7,1,1,1,178341.33,0
15679284,"Aksenov",593,"España","Femenino",45,4758,79259.75,1,1,0,55347.28,0
15808557,"Mancini",695,"Francia","Femenino",42,4534,0,1,0,1,72172.13,1
15582259,"Campbell",567,"Francia","Femenino",37,2670,0,2,1,1,28690.9,0
15634245,"Muecke",758,"Alemania","Femenino",47,1752,95523.16,1,1,0,73294.48,0
15574167,"Fox",665,"Francia","Masculino",33,3148,101286.11,1,1,1,159840.51,0
15671800,"Robinson",688,"Francia","Masculino",20,9518,137624.4,2,1,1,197582.79,0
15668009,"Hendley",747,"España","Masculino",37,9859,0,2,0,1,180551.76,0
15628034,"Wilder",629,"Francia","Femenino",37,1960,129101.3,1,1,1,23971.33,0
15777211,"Herrera",515,"Francia","Masculino",65,1885,92113.61,1,1,1,142548.33,0
15680736,"Milne",597,"Alemania","Femenino",72,3773,124978.19,2,1,1,7144.46,0
15768163,"Griffin",655,"Alemania","Femenino",46,10983,137145.12,1,1,0,115146.4,1
15676895,"Cattaneo",547,"Alemania","Femenino",39,1228,74596.15,3,1,1,85746.52,1
15795275,"Lamb",521,"España","Femenino",49,7519,82940.25,2,0,0,62413.01,1
15767757,"Pisano",562,"España","Femenino",29,6194,120307.58,1,1,1,6795.61,0
15635240,"Onuoha",553,"Francia","Masculino",42,3568,0,2,0,0,23822.04,0
15667216,"Chung",579,"Francia","Femenino",29,9748,73194.52,2,1,1,129209.09,0
15645839,"Yudin",570,"Francia","Masculino",37,7765,0,1,1,1,187758.5,0
15637476,"Alexandrova",683,"Alemania","Femenino",57,1599,162448.69,1,0,0,9221.78,1
15809302,"Wright",572,"Francia","Masculino",24,7142,0,2,1,1,151460.84,0
15737310,"Thompson",633,"Francia","Masculino",29,3596,130206.28,1,1,0,184654.87,0
15812470,"Allan",719,"Francia","Masculino",61,8624,0,2,0,1,29132.43,0
15689594,"Su",731,"Francia","Masculino",29,10043,179539.2,1,0,0,112010.02,0
15746065,"Lo Duca",580,"Alemania","Masculino",35,6995,136281.41,2,1,1,24799.47,0
15799350,"Mao",632,"Francia","Masculino",41,3004,106134.46,1,0,1,105570.39,0
15748597,"Chester",844,"España","Masculino",56,5700,99529.7,1,0,1,157230.06,1
15672397,"Smith",598,"Francia","Masculino",38,6075,125487.89,1,0,0,158111.71,0
15807709,"Kirby",714,"Alemania","Femenino",55,1490,180075.22,1,1,1,100127.71,0
15706762,"Ignatyev",597,"Francia","Femenino",41,8063,145809.53,2,1,1,52319.26,0
15689526,"Shih",542,"Alemania","Femenino",35,9672,127543.11,2,1,0,468.94,1
15766649,"Vincent",670,"Francia","Masculino",38,6623,89416.99,1,0,0,144275.39,0
15673790,"Taylor",498,"Alemania","Masculino",45,7590,109200.74,2,0,1,165990.44,0
15709222,"Chukwueloka",557,"España","Masculino",34,5760,0,1,0,1,123427.98,0
15761783,"Shah",577,"Francia","Masculino",41,9135,0,1,1,1,167621.18,0
15699415,"Lewis",618,"Francia","Femenino",46,10526,150213.71,1,1,0,120668.46,1
15578788,"Bibi",786,"España","Masculino",40,9714,0,2,0,0,41248.8,0
15637427,"Lu",461,"España","Femenino",25,9160,0,2,1,1,15306.29,0
15779904,"Yobanna",597,"Francia","Femenino",29,10140,0,2,1,1,174825.57,0
15813504,"Onyemachukwu",543,"Alemania","Femenino",25,5220,146566.01,1,0,1,161407.48,0
15583067,"McMillan",687,"Francia","Femenino",36,8314,97157.96,1,0,1,63185.05,0
15680141,"Yuan",759,"España","Femenino",35,3305,147936.42,1,1,1,106785.7,0
15595010,"Huang",694,"España","Femenino",39,8585,0,2,0,0,99924.04,0
15692408,"Brown",463,"España","Femenino",35,8015,0,2,1,1,1950.93,0
15780961,"Cavenagh",735,"Francia","Femenino",21,1076,178718.19,2,1,0,22388,0
15742848,"Gratton",673,"Francia","Masculino",41,6368,0,1,1,1,65657.29,0
15782993,"Pan",624,"Francia","Masculino",51,6526,123401.43,2,1,1,127825.25,0
15714642,"Hawkins",792,"España","Femenino",40,9803,0,1,1,0,141652.2,0
15688563,"Marchesi",694,"Alemania","Masculino",31,10552,141989.27,2,1,0,26116.82,0
15662063,"McIver",746,"Francia","Masculino",36,4440,142400.77,1,1,1,193438.69,0
15684010,"Tuan",640,"Alemania","Femenino",74,4367,116800.25,1,1,1,34130.43,0
15591932,"Ford",680,"Francia","Masculino",32,2628,92961.61,1,1,0,116957.6,0
15716608,"Walker",651,"España","Masculino",38,9796,0,3,1,0,67029.82,1
15621687,"Mackay",813,"Francia","Masculino",34,2095,0,2,1,0,43169.15,0
15746451,"Barry",686,"España","Masculino",41,2793,102749.72,1,0,1,194913.86,0
15578369,"Chiedozie",652,"Alemania","Femenino",37,4595,145219.3,1,1,0,159132.83,0
15785078,"Fomin",730,"España","Masculino",26,3654,0,1,1,0,34542.41,0
15727408,"Koo",523,"Alemania","Masculino",27,5365,61688.61,2,1,0,147059.16,0
15609618,"Fanucci",721,"Alemania","Masculino",28,1115,154475.54,2,0,1,101300.94,1
15792922,"Tu",639,"España","Masculino",38,10516,130233.14,1,1,1,81861.1,0
15577806,"Chiu",794,"Alemania","Femenino",54,4277,75900.84,1,1,1,192154.66,0
15794056,"Johnston",668,"Francia","Femenino",46,1239,0,3,1,0,89048.46,1
15624451,"Huddart",641,"Francia","Femenino",38,5600,0,2,1,0,116466.19,0
15789095,"T'ang",775,"España","Masculino",30,2364,0,2,0,1,57461.13,0
15684801,"Abbott",689,"Francia","Masculino",47,3989,93871.95,3,1,0,156878.42,1
15635034,"Aldrich",727,"Alemania","Masculino",37,5536,101191.83,1,1,1,34551.35,1
15778154,"Kung",628,"Alemania","Masculino",50,4839,122227.71,1,0,1,14217.77,1
15700046,"Yuan",635,"Francia","Masculino",41,8562,103544.88,2,1,0,193746.55,0
15798310,"Palerma",480,"Francia","Masculino",35,3190,165692.91,1,1,1,197984.58,0
15769254,"Tuan",757,NA,"Femenino",34,3176,101861.36,2,0,0,187011.96,0
15734634,"Bocharova",607,"España","Femenino",27,2316,100912.19,1,0,0,7631.27,0
NA,"Volkov",521,"Francia","Masculino",35,1200,96423.84,1,1,0,10488.44,0
15607748,"Bennett",498,"Alemania","Masculino",37,4737,108432.88,2,1,1,14865.05,0
15569624,"Feng",671,"Alemania","Femenino",31,10052,105864.6,2,1,0,145567.34,0
15704819,"Ositadimma",734,"España","Femenino",39,4835,92126.26,2,0,0,112973.34,0
15792650,"Watts",382,"España","Masculino",36,10211,0,1,1,1,179540.73,1
15589739,"North",698,"Francia","Masculino",41,7819,90605.29,1,1,1,14357,0
15776850,"Smith",749,"España","Femenino",43,6745,124209.02,1,1,1,167179.48,0
15769703,"West",550,"Alemania","Femenino",45,3541,111257.59,1,0,0,97623.42,1
15618926,"Nwachukwu",520,"España","Masculino",43,2545,0,2,1,1,36202.74,0
15702741,"Potts",601,"Francia","Masculino",32,1194,93012.89,1,1,0,86957.42,0
15760570,"Stephenson",590,"Francia","Masculino",32,4192,0,2,1,0,59249.83,0
15760774,"Hargraves",519,"Francia","Femenino",21,2242,146329.57,2,1,1,194867.27,0
15655648,"Bock",610,"Francia","Femenino",25,5553,0,2,1,0,123723.83,0
15593973,"Wilkie",663,"España","Femenino",33,2127,122528.18,1,1,0,196260.3,0
15736413,"Hall",739,"Francia","Masculino",29,5446,0,2,1,1,164484.78,0
15615575,"Vial",722,"Francia","Masculino",34,3224,0,2,1,1,133447.49,0
15713599,"Castiglione",728,"Francia","Masculino",30,9736,114835.43,1,0,1,37662.49,0
15727299,"Edgar",445,"España",NA,62,1697,64119.38,1,1,1,76569.64,1
15607278,"Romano",794,"España","Femenino",46,5262,134593.79,1,1,1,46386.37,0
15696355,"Cleveland",724,"Alemania","Masculino",37,10953,125489.4,1,1,0,118570.53,0
15775116,"Anderson",581,"Francia","Masculino",31,6737,0,2,0,0,89040.61,0
15733247,"Stevenson",850,"Francia","Masculino",33,1224,0,1,1,0,4861.72,1
15567725,"Kodilinyechukwu",689,"Francia","Femenino",46,9545,52016.08,2,1,1,72993.65,0
15705860,"McKenzie",631,"Alemania","Masculino",40,2050,107949.45,1,1,0,52449.62,1
15693737,"Carr",627,"Alemania","Femenino",30,1437,79871.02,2,1,0,129826.89,0
15742028,"Udegbulam",602,"Francia","Femenino",35,5429,0,2,1,0,31050.02,0
15568595,"Fleming",544,"Francia","Masculino",64,1659,113829.45,1,1,1,124341.49,0
15665811,"Parry",644,"Francia","Masculino",33,7208,141234.98,1,1,0,95673.05,0
15568885,"Scott",620,"Alemania","Femenino",34,6741,102251.57,1,1,0,120672.09,0
15814675,"Chien",642,"Alemania","Femenino",39,9148,128264.03,1,1,0,61792.76,1
15726403,"Glenny",660,"Alemania","Masculino",41,3461,129901.21,1,1,0,26025.6,1
15675626,"Dawson",726,"Francia","Masculino",28,9408,0,1,0,0,98060.51,0
15802823,"Maclean",745,"España","Femenino",38,10006,0,2,1,1,194230.82,0
15781777,"Sutherland",604,"Francia","Masculino",33,5280,148659.48,1,0,0,42437.75,0
15771873,"Buccho",776,"Alemania","Femenino",37,1050,103769.22,2,1,0,194099.12,0
15614934,"McEwan",625,"Alemania","Femenino",37,3357,142711.81,1,1,0,35625.41,0
15682686,"Chukwuemeka",722,"Francia","Femenino",38,8124,0,2,0,1,167984.72,0
15673439,"Sun",646,"España","Femenino",50,7029,142644.64,2,1,1,142208.5,1
15626710,"Yudina",642,"Francia","Femenino",39,2487,0,1,1,1,76821.24,0
15671097,"Carter",428,"Francia","Femenino",31,2303,0,2,1,0,54487.43,0
15783019,"Price",794,"Francia","Femenino",62,5993,123681.32,3,1,0,173586.63,1
15661827,"Brown",693,"España","Femenino",45,9743,0,2,1,1,26589.56,0
15600626,"Bradley",710,"Francia","Masculino",30,4394,0,2,1,1,8991.17,0
15801920,"Christian",727,"Alemania","Masculino",39,10044,80615.46,2,0,0,180962.32,0
15742285,"Andersen",559,"Francia","Masculino",62,10583,118756.62,1,1,1,20367.68,0
15579996,"Iroawuchi",524,"Alemania","Femenino",25,5652,131402.21,1,0,0,193668.49,0
15774854,"Fuller",592,"Francia","Masculino",54,1220,0,1,1,1,28737.71,1
15743828,"Stevens",691,"Francia","Masculino",41,5790,0,1,1,1,56850.92,1
15737571,"Matveyev",540,"España","Femenino",28,5133,84121.04,1,0,1,80698.54,0
15739194,"Manfrin",548,"España","Masculino",38,5533,178056.54,2,1,0,38434.73,0
15717643,"Band",728,"Francia","Femenino",34,9060,90425.15,2,1,1,11597.69,0
15783589,"Toscano",616,"Francia","Masculino",40,10305,0,2,0,0,93717.55,0
15574004,"Mancini",429,"Francia","Femenino",27,2376,117307.44,2,1,1,24020.49,0
15728523,"Rizzo",522,"Francia","Masculino",41,8135,144147.68,1,1,1,14789.9,0
15722061,"Allen",619,"Alemania","Femenino",41,4144,142015.76,2,1,0,114323.66,0
15681075,"Chukwualuka",682,"Francia","Femenino",58,6192,0,1,1,1,706.5,0
15812893,"Costa",629,"Francia","Femenino",39,10215,0,2,1,1,43174.49,1
15630053,"Tsao",656,"Francia","Masculino",45,1057,127864.4,1,1,0,87107.57,0
15705009,"Cartwright",649,"Francia","Femenino",56,7893,156974.26,1,1,0,89405.26,1
15615004,"Anderson",730,"Francia","Femenino",37,6588,0,2,1,1,124364.63,0
15655274,"Bardin",548,"Francia","Femenino",29,2013,0,2,0,1,48673.18,0
15721582,"Hale",644,"Alemania","Femenino",40,4377,77270.08,2,1,1,115800.1,1
15752846,"Pinto",699,"Francia","Masculino",28,7495,0,2,1,1,22684.78,0
15704657,"Denman",601,"Francia","Masculino",39,9377,72647.64,1,1,0,41777.9,1
15591969,"Kuo",497,"España","Masculino",27,1819,75263.16,1,1,1,164825.04,0
15798659,"Kennedy",526,"España","Femenino",43,3983,0,2,1,0,31705.19,0
15704954,"Suffolk",431,"Francia","Masculino",37,2360,120764.08,1,1,1,117023.08,0
15775761,"Iweobiegbunam",610,"Alemania","Femenino",69,10748,86038.21,3,0,0,192743.06,1
15782089,"Mullen",685,"Francia","Masculino",33,8563,0,1,1,0,58458.26,0
15766272,"Folliero",521,"Alemania","Femenino",61,6652,125193.96,1,1,1,109356.53,0
15719931,"Johnstone",850,"Francia","Masculino",31,8703,0,2,1,0,178667.7,0
15812750,"Ozioma",591,"Francia","Masculino",24,1731,147360,1,1,1,25310.82,0
15636024,"Blackburn",692,"España","Femenino",34,4543,109699.08,1,1,1,37898.91,0
15656471,"Mitchell",773,"Francia","Masculino",33,7307,0,2,1,1,1118.31,0
